,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,TUSDUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,VETUSDT,USDCUSDT,LINKUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,THETAUSDT,ENJUSDT,ATOMUSDT,TFUELUSDT,ONEUSDT,ALGOUSDT,DOGEUSDT,DUSKUSDT,ANKRUSDT,WINUSDT,COSUSDT,MTLUSDT,DENTUSDT,WANUSDT,FUNUSDT,CVCUSDT,CHZUSDT,BANDUSDT,XTZUSDT,RVNUSDT,HBARUSDT,NKNUSDT,STXUSDT,KAVAUSDT,ARPAUSDT,IOTXUSDT,RLCUSDT,BCHUSDT,FTTUSDT,EURUSDT,OGNUSDT,LSKUSDT,BNTUSDT,MBLUSDT,COTIUSDT,DATAUSDT,SOLUSDT,CTSIUSDT,HIVEUSDT,CHRUSDT,ARDRUSDT,MDTUSDT,KNCUSDT,LRCUSDT,COMPUSDT,SCUSDT,ZENUSDT,SNXUSDT,VTHOUSDT,DGBUSDT,SXPUSDT,DCRUSDT,STORJUSDT,MANAUSDT,YFIUSDT,JSTUSDT,CRVUSDT,SANDUSDT,NMRUSDT,DOTUSDT,LUNAUSDT,RSRUSDT,PAXGUSDT,TRBUSDT,SUSHIUSDT,KSMUSDT,EGLDUSDT,DIAUSDT,RUNEUSDT,FIOUSDT,UMAUSDT,BELUSDT
XLMUSDT,0.751975075094772,0.8032578183282981,0.8086433849463294,0.8030722031072087,0.7723062770141362,0.8735075591015575,0.9111326871878189,0.8729328793532625,0.2368543496206417,0.8780475226372912,1.0,0.8525527111438198,0.762589428782904,0.7045392928312962,0.8835063648219057,0.8593493112750027,-0.06840197641070712,0.8701722845489792,0.7905320271845068,0.6143622692827667,0.8635821405111483,0.6676509028707052,0.544451424354618,0.4725886910879505,0.2957437978120298,0.8983606236737326,0.806438658191825,0.2614049837591312,0.8521237182389466,0.7917158463833396,0.8166863587716071,0.6534493618423463,0.7715336378401126,0.8880571666904512,0.8874270869674404,0.32124199984833,0.7919788595237862,0.7595479267095082,0.8389526013350995,0.867940944351344,0.8367703582457691,0.7039179560007178,0.6144806489703274,0.8681415143430095,0.8273189986722721,0.8693644267782166,0.4635811551615712,0.44462681458720665,0.8687203144510585,0.7754951896210104,0.861573700625445,0.7116138824972609,0.6840132256570757,0.8161664938687379,0.5353695075188193,0.7991335343351254,0.5067453499523666,-0.22260339027892267,0.812516024909665,0.8297875468602148,0.8528673617912689,0.6316340954607625,0.6956653652175231,0.7270431514168353,0.8451950971962925,0.8078828969527935,0.8697090366593124,0.7742418095780972,0.33720313078874964,0.585461917342367,0.8105605672092691,0.841166817581579,0.8588176259481165,0.6711319941576066,0.3404884820326126,0.71467418172936,0.650223811988617,0.2872450796050708,0.8673082714176183,0.06452910596976293,0.6193827275567887,0.8799842191959732,0.7424631677944633,0.526465555367044,0.8405034217679477,0.9049897384409222,0.5070320800148373,0.8382599978273737,0.8281814068137929,0.8430024378943808,0.3053150557255377,0.7825173035057448,0.8924035191753548,0.5979576423256132,0.8033360653855839,0.6867165703576891,0.820910703861575,0.840621299512331,0.7429679642340912,0.7377774989336936
ONTUSDT,0.664055331154737,0.7172330252198112,0.725298958416833,0.8349016314165011,0.8145853174922675,0.8785253598774801,0.8636269235980789,0.7603147707834655,0.2924459601726514,0.8666525740984773,0.8525527111438198,1.0,0.6881017098235066,0.7362677486812176,0.8839136154050814,0.8418415594684587,-0.03516651676159014,0.8282925031192355,0.8434596876853434,0.6186814227797477,0.8944586455121362,0.6844861128010068,0.5602864484379277,0.4725221152802547,0.3482433775732861,0.89390762464792,0.817719920663728,0.20753214249560312,0.8712256043052644,0.831423518435571,0.7988642881298026,0.5960408180657676,0.7948760087491117,0.8808100903548022,0.850365022254063,0.33744595366964797,0.856033651871255,0.7275763787923786,0.8720915763067715,0.8740314948988337,0.8187438176910663,0.7117776772041399,0.6494578419369741,0.8774162947397448,0.8137942920799699,0.8701136187808066,0.42889486550739836,0.4799905982145691,0.7782959626570602,0.8069618593019731,0.8552173530352123,0.6869339615001067,0.6832126152778834,0.844875078442692,0.5997130944199004,0.7319745733646903,0.48753385465313065,-0.1741330265370806,0.7755826371163489,0.8159380785053892,0.8291022721087198,0.6449352132167193,0.7579213004956502,0.7521175337551432,0.7694337224242508,0.813570853606536,0.8621274654964394,0.8001816908188382,0.3366795948266916,0.572914304398933,0.834463929280917,0.8425115924668093,0.8542796690206805,0.7498839613742244,0.33754683327463314,0.7209568162051233,0.6889664889571921,0.2755879942408189,0.8735887136006446,0.1417761725005505,0.7225809168402927,0.9029036690668574,0.7367314427814061,0.4874821202425751,0.8440349331449419,0.901530809455928,0.48510362531391144,0.8382798293019142,0.8636899557257802,0.8385814461623398,0.2149773421295697,0.7891491465179369,0.8809815192459128,0.6076647266383461,0.8517473912060275,0.6979128866193743,0.7969654359273189,0.8756244232920141,0.7194072640865985,0.6771517237466095
TRXUSDT,0.6528696949970679,0.7018931726451882,0.7200027034606127,0.6632799306639233,0.6167503655974625,0.7116234697915207,0.7499462580135461,0.7126158180227352,0.14703334034795393,0.7584738268713302,0.762589428782904,0.6881017098235066,1.0,0.5430173791887773,0.7521373994303299,0.6977167087045167,-0.023337753944601743,0.7699628707901339,0.6098590318918834,0.5604823296213481,0.7052939722838991,0.5210582010578999,0.48802114889411646,0.37643705530155375,0.24371823758620512,0.7484275540640855,0.6113224915638324,0.21091481060921705,0.7484210473318815,0.7015233425107446,0.6977712608632665,0.5237141679881041,0.6525732268254956,0.7483373718924149,0.7742850528155925,0.24972931389861122,0.6289766483169188,0.661636288831202,0.699103485157674,0.7171553146864602,0.7013662963881054,0.6296643701427375,0.5187869869768378,0.7160835264738555,0.7039953052103061,0.7126517762484074,0.36317261781380417,0.33661566182077374,0.6984186653655672,0.6380417068018019,0.721697775966124,0.5940541903353013,0.5968814934438037,0.6771088321774986,0.4902085104499377,0.7038567686931184,0.43724338074812297,-0.16329443312936626,0.6748813711588617,0.6705035361559237,0.7142292999649497,0.5211372136563222,0.5321512160642807,0.6096141703655705,0.7347916550777982,0.6505234483085717,0.7308215956076138,0.6405372754082018,0.28634130754986137,0.50884362500983,0.6350189194835233,0.7084591664341446,0.6955382107139729,0.5684358002942673,0.28981517404069196,0.5460279412992023,0.537657108990891,0.2064609275207236,0.734976850565543,0.043038690663685535,0.4599353410158706,0.7358751889802071,0.5995939941215656,0.48192565398095705,0.6989289965699909,0.7620519815855652,0.38788875945092827,0.6809037954499468,0.6809477434222632,0.7081459873406591,0.2443376817669601,0.6500470336793707,0.7368252204121052,0.47974925096710624,0.6551068238288501,0.5471951646883386,0.7168689396917947,0.7144250141139923,0.5664083129632141,0.6166526440885466
ETCUSDT,0.5338147400840316,0.5563401292449789,0.5510458474076061,0.724089940169544,0.7984167857652384,0.7443261347566406,0.7284928881316504,0.6263002239893873,0.24527085482278066,0.6948890676393671,0.7045392928312962,0.7362677486812176,0.5430173791887773,1.0,0.7001501950536421,0.6875601089150678,-0.036868552038271475,0.676863422201526,0.65580927486148,0.5051642808131861,0.7172293996954135,0.5140213159092429,0.39967394326873185,0.418521838021403,0.3247130723285109,0.7233254689022683,0.6434815381557102,0.24551409005415142,0.6838809151503411,0.6785979519007241,0.6313729584531094,0.46402335553002,0.6582688924080646,0.7212566240639073,0.7196757529941712,0.3309827865605078,0.7246899235301406,0.5971199336700926,0.7000529060280778,0.7141511201580392,0.6323231683827395,0.5406486671188228,0.5417069421916307,0.7037373095902015,0.6824771125019523,0.6832530066721373,0.3414114637354037,0.3583013884691414,0.6464906581799461,0.6404658739733957,0.7146134486978787,0.5457042737997048,0.5807935159510911,0.7070832454106538,0.5562206363362,0.6810009583013916,0.42388317253607155,-0.07295716275645203,0.6771268499076728,0.6865281157808603,0.6793517259204825,0.5441891659393291,0.6926217537596285,0.5730150874773293,0.598674023274804,0.6529716103931298,0.6984483905264685,0.6381034901585485,0.17952989950061532,0.43684869122483305,0.6642027127550991,0.6772975776383594,0.7177234879267648,0.6455452422472343,0.29846538017960467,0.5946678578046748,0.5953974483042309,0.2131137719760978,0.7046823099749758,0.07922531278105069,0.672378171441533,0.7495787376452633,0.6311655901698312,0.3861520895044385,0.7186138168550269,0.7508172466923128,0.38595748647151584,0.6607284542762459,0.6921754578952267,0.7041510196930689,0.23592183538150338,0.6340757650881328,0.7276990813661677,0.3911598569614795,0.7596272759851492,0.5627901320585441,0.7022931730256307,0.7228236491358007,0.6050139415478599,0.5956734951392404
ICXUSDT,0.7634603161434058,0.8134835494964084,0.828887629616028,0.8152787147503302,0.7549368874612744,0.8995768438713309,0.9093429948590753,0.8150124444767453,0.2704011098293155,0.9087973854442373,0.8835063648219057,0.8839136154050814,0.7521373994303299,0.7001501950536421,1.0,0.873858622428253,-0.03634058949133725,0.8976807533645971,0.8474861288458255,0.6976638895134928,0.9161828166649517,0.6647692672732556,0.6348585934534121,0.5219123280439999,0.38809958622780105,0.9224446938424231,0.8481007089856512,0.3092502599015231,0.912045526141013,0.8894746232997454,0.8459509391057748,0.6806353660470322,0.8507013112186855,0.9268442988201689,0.8927453096890077,0.4362103199194412,0.8230385066228418,0.8039047781117096,0.8983150203958381,0.9134483085296163,0.8605502724172039,0.7783699999900925,0.6843377592688408,0.9165953125637163,0.8886074488606666,0.901415093457172,0.47929025113032553,0.492767584882049,0.8480175367330465,0.8789750087238246,0.8803786553067624,0.7149841451523837,0.7328917736138755,0.8514960914497429,0.6271207260482808,0.7836120229216182,0.49334807029191613,-0.205907857934846,0.8465349001765805,0.8904311211646877,0.8984433824188157,0.6623449708995873,0.6649800699850542,0.7892375803973677,0.8619710610539525,0.8696099166586233,0.925771759474144,0.8203229354530125,0.3564794559319846,0.6350431413390378,0.8633699020591242,0.8670695181567445,0.8990239040650492,0.7504713005905631,0.423117526540301,0.7943288391654788,0.715167068608973,0.28109039556344306,0.9092726467533969,0.16469482285014067,0.6402958690704079,0.9175433609153566,0.7755005732167103,0.5622019647188513,0.86828155282732,0.9324516310762192,0.4959936313935053,0.8637422981905326,0.8746965378763837,0.8713573664371327,0.22119819076759567,0.7940972626310229,0.9192231889297474,0.6465240018494346,0.8261238997161328,0.7227056953187596,0.8602582693055323,0.9009920450659445,0.7858788278391173,0.7578433918885475
VETUSDT,0.7172733849414396,0.7670590983369943,0.7532554394468948,0.7935216208968818,0.7256497909531273,0.8693745278135371,0.8776361392558442,0.7819163982770904,0.31230834347207337,0.8620706941326246,0.8593493112750027,0.8418415594684587,0.6977167087045167,0.6875601089150678,0.873858622428253,1.0,-0.10958563419595216,0.8357042717063874,0.7861755110907771,0.6419050973397524,0.874239927344913,0.6272670266505314,0.5789804790628983,0.5376284735125696,0.359303844912704,0.8754488195205727,0.7936021000719624,0.24676401508538728,0.8563932805021338,0.8304196149916121,0.8046112612717332,0.6020910859276247,0.7949779212210892,0.8927505635730831,0.843170086017632,0.43544406544389636,0.7896090535324398,0.7954317456222475,0.8218146192787561,0.8552078645898832,0.7802866337976191,0.7499842749671838,0.6306272601164338,0.8526739538227253,0.8278383382988099,0.8583739268310274,0.40809969655166284,0.43931456883974146,0.7999455482020603,0.8175283392182623,0.8360027733923494,0.6996330387995222,0.6926298645263906,0.8034249309269549,0.6086612933779835,0.7386469587925417,0.487716348818169,-0.14467922079499274,0.7755843481912367,0.8369180117224899,0.8477905827977906,0.5985748014766777,0.7266643209922183,0.7253256507936583,0.7884086270912766,0.7870897897652255,0.8562482191078743,0.7603675793855523,0.2759772324266938,0.5837189981164534,0.7771854647244798,0.8222318419219771,0.8436546257906361,0.6914060659529554,0.34820178449994166,0.7529264142602413,0.6695707531654406,0.26323455651299543,0.8562948224533716,0.05763064421446897,0.5929835459713773,0.8747610314613468,0.722781629826193,0.5384996175508134,0.824638675624248,0.8840632064097131,0.4674151832657475,0.809455747862879,0.8141321115302832,0.8108381102817164,0.22355914395898055,0.7681210622642058,0.8822989377933526,0.6190668216286056,0.8017126429513626,0.6855000269924724,0.8162185110231703,0.8343758350667798,0.7316163015398824,0.6960775417421662
USDCUSDT,-0.07015235266513027,-0.06589564225351874,-0.10008935010115341,0.03293847491922295,-0.038658835496509884,-0.07637787025716956,-0.05045292569039557,-0.10804122005825406,-0.13019834967478824,-0.049041528637249435,-0.06840197641070712,-0.03516651676159014,-0.023337753944601743,-0.036868552038271475,-0.03634058949133725,-0.10958563419595216,1.0,-0.081368280131681,-0.05114944194974566,-0.037051590495063035,-0.023062475974430185,0.07384711560789434,-0.006657839439255482,-0.008197378415289423,-0.0799154915136533,-0.037509986296017116,-0.04837808428672332,-0.1480322496771673,-0.023689268756235855,-0.032427825620913495,-0.01886904383782126,-0.02304048478316316,-0.04478540838184007,-0.06787972522779995,-0.061915924635473005,-0.02403747894386145,-0.04644263561653476,-0.016681311634156343,-0.01848150634538529,-0.06865897734652963,-0.005230527475272535,-0.0771396581557869,-0.040870097706448894,0.002064354588264192,0.0024360506020288906,-0.02213647068693669,-0.10200122851988232,-0.08588676286222609,-0.04330460056577956,-0.026588605237687014,0.005960394742242825,-0.020785423305468356,-0.05307467814217818,-0.04944411301281313,0.002060559049837775,-0.09621844134209769,-0.00630784434713352,0.07070819564194317,-0.0344032150028433,-0.022939377574101815,-0.06091417869322747,-0.11761571893042615,-0.05361200233570873,-0.05532733028153442,-0.04086203698083234,-0.04742634641780788,-0.02438345884466582,-0.06344214319181517,-0.13110002787769143,-0.052181012133598347,0.0006980208069433793,-0.014898130346173741,-0.050411572134166964,-0.03781042730021882,-0.09506045725854784,-0.04341348431116985,-0.025994214282084045,-0.07255864453479663,-0.06263000785855699,0.06566116719912837,-0.03275612721871961,-0.03481553571838488,0.02296873311262391,-0.07895440511451789,-0.027595449889952155,-0.04302780530839104,-0.0031771361837470095,0.010514149082110387,-0.016852069998797847,-0.04619379554791368,-0.008940571994717022,-0.03982180594714589,-0.0644917014596418,-0.051506617203888216,-0.0737524996155922,-0.03998972722013449,-0.03547451490093654,-0.038068522346282246,-0.02517277044465045,-0.12473805045981042
LINKUSDT,0.8097913042941489,0.8282361371655463,0.8256874921893115,0.7905716218920898,0.7451635455775594,0.8604001545999032,0.9166843606326824,0.850843110073847,0.2717501648751834,0.8815704567872609,0.8701722845489792,0.8282925031192355,0.7699628707901339,0.676863422201526,0.8976807533645971,0.8357042717063874,-0.081368280131681,1.0,0.7958724403423971,0.6573840391181609,0.8760978360070443,0.6075395673433449,0.5286072775458112,0.4840771158952053,0.39569493871211375,0.9000873272088682,0.7882267244170664,0.3164436703824847,0.8731562848285561,0.8430961325940389,0.8080620842890472,0.6089798677227148,0.8123462024568663,0.900925506563193,0.911401519376201,0.3838939799264265,0.8032147113651209,0.7777641675170605,0.8538274503812207,0.8653642255495498,0.844645304690977,0.7425188511387144,0.6972147992690965,0.8917028784015312,0.8255828935686554,0.8568764185457578,0.466662413403094,0.46090399225597206,0.8518546977640215,0.8048722873594338,0.860851620745749,0.6822035698021369,0.719391173753405,0.8273486814158741,0.58189770384973,0.7690134813348135,0.5057790116439612,-0.15145290628447974,0.85038959284569,0.8592577210360773,0.8880631544271367,0.6397202684489736,0.6186176217617713,0.7559790712774629,0.8818258275872112,0.823756698595507,0.8750870263440427,0.7852604066448419,0.3371361601498553,0.6441492052526298,0.8173891305078553,0.828387445289222,0.8790037316477034,0.7093511353358017,0.36376175360525387,0.7669184221623627,0.6680236146420914,0.2467599803568558,0.8826635480750575,0.08470076162597119,0.6058635774097988,0.8980633316716734,0.7566017383063303,0.5643039880632746,0.8717407280694036,0.9113007504060427,0.5007989688984016,0.8146058205222095,0.8490915776570362,0.8456912686044581,0.24602421684794737,0.7652040896085488,0.9070518588440244,0.6212333742544524,0.7972643406387285,0.7094871058212344,0.836607191667484,0.8603135511946064,0.7109555025634914,0.7855270919451737
ONGUSDT,0.6700816590656368,0.7011482396432931,0.7160528042745476,0.7646908364191952,0.7315135709412895,0.8595234422119501,0.8095098409103761,0.7265210865361266,0.31520183595261836,0.8220290215750521,0.7905320271845068,0.8434596876853434,0.6098590318918834,0.65580927486148,0.8474861288458255,0.7861755110907771,-0.05114944194974566,0.7958724403423971,1.0,0.6015428452440871,0.8558205051278418,0.6048671489870568,0.5802133954944547,0.4908601602511499,0.34910021387099044,0.8642058171384271,0.7776384656216477,0.2863386132151392,0.8317574282946554,0.7946303534718434,0.764704013227232,0.6466757734328459,0.7944134662315859,0.8382580996209995,0.8095806396151739,0.3846760263823723,0.7638734084203455,0.6817868785689528,0.8549209041911948,0.8306242806120334,0.7984406625163707,0.7012676275941823,0.6092759245130328,0.8341493358294038,0.7881859843583925,0.8230522956747129,0.42938108132425296,0.44024173959976204,0.7527120885001674,0.789137148392063,0.7996556522026702,0.669565106742132,0.6921809616063258,0.816359414066258,0.6176167795136521,0.6678521365041135,0.42164731573971764,-0.14117331896162238,0.765931568438634,0.825076924271935,0.8092308410385047,0.5698746022264556,0.6367558233046124,0.7187910255718231,0.7653879986575263,0.8009866113762636,0.8376158209141518,0.7728520097572339,0.327617076640298,0.5649888290429943,0.8125444146501527,0.7951931771364478,0.8234772332193468,0.6741922530596296,0.4047059721257662,0.7065172900535777,0.693795811372268,0.27847826059392894,0.8517663551373192,0.12112636032894107,0.6238315880191735,0.8451973944054858,0.7220929599793652,0.46507912315312205,0.7886310433527387,0.848423699931568,0.5002053476725943,0.7944946945865,0.85653535762933,0.7936588181313285,0.27633065826460557,0.7454078089973801,0.857838639318639,0.5902849747481341,0.771175949976132,0.6464238912268411,0.7943111066917219,0.8210369281565325,0.7243176911531718,0.7073203687522187
HOTUSDT,0.542663109624372,0.5877262062493677,0.580307488768631,0.5838467245858885,0.5836288296072424,0.6543789144866214,0.65313501845815,0.5162895662859306,0.19889305141626581,0.6478419943466237,0.6143622692827667,0.6186814227797477,0.5604823296213481,0.5051642808131861,0.6976638895134928,0.6419050973397524,-0.037051590495063035,0.6573840391181609,0.6015428452440871,1.0,0.6577834701201197,0.486756963582628,0.4343382454717706,0.4068700643408937,0.2817691295094856,0.6730838536972886,0.6248204732234568,0.20084939136715768,0.6885751138042757,0.7129666479522685,0.6187537047242412,0.4790453394748238,0.6736814671065625,0.6631406560110277,0.6330088136488756,0.4047170723982662,0.7203747149553739,0.6080349873985693,0.664854911040321,0.6730951538798691,0.7247647214548718,0.5808487169750753,0.5008385592836078,0.6480710211008645,0.711536959262596,0.6455083440915853,0.3563555253249916,0.44352492386371484,0.6095471331748398,0.6479626445591422,0.6240784295801486,0.5465288692807337,0.6200561834088544,0.6591389470414082,0.4021430377816526,0.5896018078581645,0.3418844397201986,-0.13324845754232098,0.6320997023817949,0.6414346359356532,0.6617184557133249,0.47444598431718366,0.47586566018418663,0.5543202115295643,0.5763521266939622,0.6098232726574611,0.6542189643493388,0.6347244035274228,0.27066735786066903,0.4245416576656789,0.6573041877187231,0.6446485604589811,0.654568091976534,0.6077485282707685,0.2751982767843375,0.5965361158360585,0.4863657533420961,0.20092431179414685,0.6661064403141996,0.1745260151814895,0.5212375028696645,0.6677019028341143,0.5989493135827852,0.380558639560217,0.6514696162799557,0.6839451039339502,0.4168236665079123,0.6557203097045199,0.6746575876506034,0.6584949782705236,0.10996252571819617,0.5354890845178785,0.6883427523816237,0.4705288234839199,0.6122957870955676,0.5096189514878016,0.5878524700164968,0.6782443560361149,0.6031605221461517,0.5506501270498747
ZILUSDT,0.7162019602499407,0.7709766352455568,0.770655878364844,0.843987332586556,0.7784048617329905,0.9092615576705552,0.8997429602724046,0.7992279224979478,0.27916283979943995,0.9011960674408569,0.8635821405111483,0.8944586455121362,0.7052939722838991,0.7172293996954135,0.9161828166649517,0.874239927344913,-0.023062475974430185,0.8760978360070443,0.8558205051278418,0.6577834701201197,1.0,0.6577733676273775,0.6323921245059654,0.5440052863822568,0.3961985205638121,0.9252499107262242,0.8500566941729861,0.28871967632970136,0.8945224599594921,0.8921762496405599,0.8646021947143897,0.6342421322746565,0.8540473097979734,0.9163018606121519,0.8920883622558157,0.40563662456924315,0.8431401570450602,0.7870460830854392,0.9003467107376864,0.8995691350020882,0.8542442166071037,0.7547279431656637,0.6642451158674342,0.9101990673674203,0.860738512346256,0.9136549466519954,0.4958296629844445,0.48838502720196786,0.8331721083800071,0.8603538386945446,0.8723736354737571,0.726439720702586,0.7319175812266531,0.8550100003405968,0.6308747482045396,0.7609297054168553,0.528592289469643,-0.16537511010456044,0.850236885046139,0.883605073658696,0.878799865637841,0.6357316209905165,0.6805579425803899,0.814228458893643,0.8092785164133559,0.8452043668979172,0.9195169277099384,0.8184072575161071,0.3262678232674856,0.6238836897754728,0.8477692538942551,0.8727803540232003,0.8920895562930253,0.7838624055399733,0.3858329435555805,0.7829723383348599,0.7078975872597623,0.28509791908118287,0.9182130162979887,0.09977919388087161,0.7016119429886489,0.9172637656051332,0.7764270599699552,0.5072978124532495,0.886347440618853,0.9317789406137962,0.5088044851256265,0.8877694660595832,0.8903132042663084,0.8392247044705129,0.22284424579778384,0.7996384331921869,0.917310798512155,0.6651513044463291,0.8580831330190829,0.681776234677721,0.8391160195937015,0.8984302171753803,0.7640524016468586,0.7396685371064345
ZRXUSDT,0.4627920770758077,0.4781967839379641,0.5335118019844827,0.5997925347605572,0.582775039594223,0.6226850708605035,0.6470398798399947,0.552143143918681,0.17471243155876837,0.6620092759619525,0.6676509028707052,0.6844861128010068,0.5210582010578999,0.5140213159092429,0.6647692672732556,0.6272670266505314,0.07384711560789434,0.6075395673433449,0.6048671489870568,0.486756963582628,0.6577733676273775,1.0,0.4236149490512476,0.4447342955434123,0.3183928918856273,0.6797521505340988,0.6009043527956077,0.1805656259314654,0.6465474490192508,0.6230065476999823,0.621449777452278,0.47290473665781707,0.5611692335829072,0.6369178324991179,0.6083272686130755,0.3434797845298585,0.5842530624404437,0.5391435069861599,0.6393909801469391,0.6520435980798178,0.6279890208890951,0.5508031764978043,0.46753002871076255,0.6903785546412265,0.6072103495249244,0.6686305349125485,0.2432934006081848,0.33915445488682,0.5926627837652964,0.6381539242167417,0.6298454254907875,0.531604457705209,0.5529782473953403,0.6021012090163947,0.3958646338452187,0.5426596589231023,0.332536692050298,-0.06275945015508093,0.6266578998527568,0.6262438383376091,0.5975770951610107,0.49881276113155476,0.5025575816044888,0.5942544199272521,0.5447521023833103,0.6354662836113086,0.6744068858764046,0.6023741747171892,0.3517604908952576,0.47602825625790857,0.6557072746319607,0.6520129862931552,0.6670781940708684,0.5701262826641148,0.28663012984943925,0.5550034952374008,0.5331955785239927,0.2563849834277716,0.6481794142724072,0.14439403406055543,0.5304035792112559,0.6833866742842774,0.5943267171686504,0.4153773604759678,0.6599362700530357,0.6569025986999845,0.3752177057231817,0.6331154743486437,0.6459047230479015,0.6371432787502583,0.13840621213051196,0.5956525191325206,0.6531201186255214,0.5010472119997833,0.613143599538205,0.5149767674285729,0.6030569514195647,0.6653482551042739,0.5902398383364229,0.5620570069706585
FETUSDT,0.41886786356799044,0.4392044533008395,0.4833365614070918,0.5352562142773148,0.4912995008328248,0.5930146281158944,0.5563490397241276,0.44873650500032025,0.19861497046196408,0.5888931539382395,0.544451424354618,0.5602864484379277,0.48802114889411646,0.39967394326873185,0.6348585934534121,0.5789804790628983,-0.006657839439255482,0.5286072775458112,0.5802133954944547,0.4343382454717706,0.6323921245059654,0.4236149490512476,1.0,0.33045599637998707,0.17229619502229654,0.576284760793368,0.5014874342054997,0.10175711302428765,0.6144096833547837,0.6442716513072456,0.6070236029955413,0.44117121351789,0.5945418655293765,0.622904430022692,0.5561740515032694,0.3207285903523475,0.48096297142264316,0.5084107517183806,0.570345320871166,0.5828201332391986,0.5720005902414843,0.5914736828284891,0.3800518617480342,0.5600801014660718,0.6188056344159198,0.5797076251417974,0.3470320642385634,0.3095457760115117,0.540019609735599,0.574738292838018,0.5918922371037771,0.47214519921274906,0.4304038728139485,0.5703964937062345,0.43238176274465207,0.5145886556380161,0.2773123194480959,-0.10904047708803882,0.5021176406641263,0.5543449314570458,0.517774854719027,0.3582123415976246,0.4571107298812913,0.5830107615517591,0.45178838017018924,0.5203964528250595,0.627188919331265,0.5513866559912463,0.18434851315801667,0.3356896740765547,0.5568250233706766,0.5035175336837454,0.5768260852991494,0.507989546491004,0.18884500901013077,0.485616195358215,0.4845973217559259,0.1371619123312687,0.5497443236956719,0.058777702738098105,0.47538505068377923,0.6264931100797734,0.4814526845192963,0.349498775358424,0.5695248072714222,0.6263335358878055,0.3037663893106409,0.6772304241877389,0.6058302680742094,0.5242429973821277,0.15034032462549374,0.4457772352443473,0.601774335395231,0.4901046835890783,0.5634716649257226,0.4346338535860878,0.6019731079731531,0.5560754669868001,0.5440778149838165,0.46651557735010635
BATUSDT,0.4950021715306487,0.48718844788216786,0.47243292304940715,0.4967659768193688,0.43906666068138933,0.5310213761524604,0.5329796037892701,0.402713927288333,0.1609185851705242,0.5324940327566038,0.4725886910879505,0.4725221152802547,0.37643705530155375,0.418521838021403,0.5219123280439999,0.5376284735125696,-0.008197378415289423,0.4840771158952053,0.4908601602511499,0.4068700643408937,0.5440052863822568,0.4447342955434123,0.33045599637998707,1.0,0.40554293443460315,0.5317650955935861,0.4828572440935877,0.3911780739976524,0.5126952776962013,0.5427777220348325,0.49055368368920876,0.36123540391046804,0.49667796439674083,0.4883046482358266,0.4992399009223935,0.510878285936081,0.5091811410529828,0.4913628612186999,0.5564219315236822,0.5787229173005503,0.4754020167122908,0.5070466447812064,0.3847486457462644,0.5391107423549414,0.52152190363369,0.5677863263231813,0.2748550579207457,0.26997183253644,0.5072986210510322,0.5477252542741197,0.5214374089959237,0.37374372221456514,0.46755260156374523,0.44041673364761436,0.44556927102935195,0.45796708207974723,0.27446969243137803,-0.06808366641763848,0.5702922992698539,0.5727505845942578,0.5685832948457782,0.3596182338636494,0.40275927720621113,0.4766848786720451,0.5087057392170291,0.5341255083318169,0.5470490407860342,0.5057405390380701,0.1988663828820182,0.37273865687103647,0.5234625352560394,0.5516550653713272,0.5326910489172801,0.419192016326545,0.43155847846847156,0.5192043101477959,0.3998527180816439,0.2515565385761115,0.5573846357032338,0.16408977616033346,0.3576325935393171,0.5651561069929084,0.4613366758914225,0.35338993645017003,0.5108126123308573,0.5410880263294434,0.2664602057297781,0.5144828212881787,0.49322004538185055,0.5071945440457466,0.09845258532599688,0.4580367105591289,0.546109388924571,0.38449718322666465,0.5010193686308078,0.4334268531760439,0.4871157213601445,0.5441425634550043,0.4782847090019343,0.46994387927932324
